block,maintainer,scale,roadlength
29467,G,1,6898.53518353995
29467,R,1,4514.86528087568
29468,G,1,10554.0095367687
29469,G,1,13590.7618163968
29470,G,1,19099.3690090764
29471,G,1,20772.0569621246
29472,G,1,16521.253218969
29473,G,1,16429.4547880878
29474,G,1,11022.1297131955
29475,G,1,7009.17881952558
29476,G,1,4834.60627448874
29477,G,1,5744.23187391032
29478,G,1,1482.23165283808
29479,G,1,7660.5586334146
29480,G,1,10904.9203758478
29481,G,1,5166.70915374023
29482,G,1,5076.50111775424
29483,G,1,6652.58411384043
29484,G,1,6512.19984648301
29485,G,1,12100.3815471504
29485,P,1,1496.84993625693
29486,G,1,17929.3901733645
29487,G,1,12133.2545700281
29488,G,1,8347.15279824957
29489,G,1,4801.14843989543
29490,G,1,747.248083275719
29491,G,1,1627.09100928891
29492,G,1,1939.0932873529
29493,G,1,640.689490375666
29497,G,1,1093.95717486506
29497,R,1,488.271197046266
29498,G,1,9081.7517926829
29498,R,1,3236.97513972795
29499,G,1,4629.38524627174
29499,P,1,252.030985490233
29499,R,1,3373.02793087241
29500,G,1,1654.96522777632
29500,P,1,990.000309089144
29500,R,1,408.072510932264
29502,G,1,1779.1630260706
29503,G,1,1369.66596495283
29503,R,1,1179.0386463302
29504,G,1,1263.72671619154
29504,R,1,961.821729942412
29505,G,1,1732.98067276927
29506,G,1,1108.36737275971
29507,G,1,1217.76257150258
29507,P,1,2071.31674988539
29508,G,1,840.778908738289
29510,G,1,1276.49345909983
29511,G,1,1201.25570984762
29512,G,1,1772.5498718561
29513,P,1,0.84521618888605
29514,P,1,1188.43829078086
29515,G,1,1540.73514655978
29516,G,1,1599.1008236095
29520,G,1,389.458048276555
29521,G,1,3036.67844727017
29521,P,1,1557.64036142463
29522,G,1,2006.69811170158
29522,P,1,1233.33110717926
29523,G,1,2700.84810750101
29524,G,1,2287.96500810103
29524,P,1,1032.14303034545
29525,G,1,1006.00082882116
29526,G,1,2216.95968870522
29527,G,1,1812.23836630782
29528,G,1,1823.50008566018
29529,G,1,895.585642885263
29530,G,1,1477.33220076863
29530,P,1,1111.03999499526
29531,G,1,1859.5272658682
29532,G,1,1323.50143208515
29533,G,1,2558.33262126109
29534,G,1,3086.93481457343
29535,G,1,1189.90554485862
29536,G,1,2628.08663995001
29537,G,1,3330.40271189586
29538,G,1,2776.95662392966
29538,P,1,1082.3904469711
29539,G,1,3990.43272385471
29540,G,1,606.975320729351
29541,G,1,1082.63376262993
29542,G,1,1111.62033504771
29543,G,1,1187.0785735248
29544,G,1,12767.2536870609
29544,P,1,652.305838729675
29545,G,1,13944.6317531189
29545,P,1,237.650415094273
29546,G,1,5575.55671635128
29547,G,1,2019.61193463192
29548,G,1,1156.1473840928
29549,G,1,1558.58730462046
29549,R,1,2956.14357994285
29550,G,1,1773.03284670263
29551,G,1,1443.69451709116
29551,P,1,1014.20784097978
29552,G,1,1288.68230990286
29553,G,1,2895.3290366995
29554,G,1,1482.50202630192
29555,G,1,2562.45378654212
29556,G,1,1685.28660304861
29557,G,1,2271.41816916924
29558,G,1,1902.95324144378
29558,R,1,1984.56915519757
29559,G,1,1154.63103736861
29559,R,1,2060.15623897662
29560,G,1,2118.33382187873
29561,G,1,1986.02642556081
29561,P,1,1209.59872641812
29562,G,1,6034.96503295728
29562,P,1,2200.04097286565
29563,G,1,1691.52646679444
29564,G,1,2119.05107514772
29565,G,1,1589.84271872657
29566,G,1,3683.17207696982
29567,G,1,1810.48795691322
29568,G,1,1624.37173702979
29569,G,1,1005.88147784365
29570,G,1,1007.82902415632
29571,G,1,1746.62781194629
29572,G,1,3960.43056217623
29573,G,1,5556.56062804841
29574,G,1,2107.09260756971
29575,G,1,2188.3766963836
29575,R,1,2215.6447862343
29576,G,1,1314.46844118533
29577,G,1,2477.2352892917
29578,G,1,5221.86484500871
29578,P,1,2612.00201385449
29579,G,1,4692.19751439309
29579,P,1,2120.31670116811
29580,G,1,16488.7522150484
29581,G,1,15389.0766363567
29582,G,1,3659.8201392767
29583,G,1,4682.97927143656
29583,P,1,1007.8486458017
29584,G,1,4015.68001432407
29584,P,1,2229.77672155557
29585,G,1,14320.6405725665
29585,T,1,156.91519160294
29586,G,1,5252.7687059701
29587,G,1,990.093116923933
29588,G,1,3306.46349231385
29589,G,1,7976.3089906454
29590,G,1,5979.09059349726
29591,G,1,16502.982212087
29592,G,1,2965.49890457748
29593,G,1,3014.45629291464
29593,P,1,1083.36327745692
29594,G,1,11664.6134394238
29595,G,1,21627.8276773293
29596,G,1,6968.45151721089
29597,G,1,2183.15316190053
29598,G,1,1854.8299962813
29598,T,1,14.4582204091079
29599,G,1,2503.51369973274
29600,G,1,3565.6611338609
29601,G,1,1137.88762068712
29601,P,1,536.503559358833
29602,G,1,1081.70147312448
29602,P,1,2160.85920642374
29603,G,1,536.069643173028
29624,G,1,7060.32366158286
29624,P,1,1120.53499408857
29625,G,1,4671.02719792856
29625,P,1,211.554151601216
29626,G,1,2327.2871498653
29627,G,1,3167.20394548932
29628,G,1,2469.68146859559
29629,G,1,3383.70244632375
29629,P,1,138.250335745943
29630,G,1,3581.95364023037
29630,P,1,1108.21679472216
29631,G,1,16312.3127208426
29632,G,1,11923.0144899963
29633,G,1,4817.11630932401
29634,G,1,1518.95841479282
29635,G,1,3837.43695464894
29635,P,1,113.501767740734
29636,G,1,1673.72435590785
29636,P,1,1052.82974117707
29637,G,1,2768.49097604309
29637,P,1,3024.85283022349
29637,R,1,3787.53258665071
29638,G,1,1792.51800919367
29638,P,1,1427.05381722425
29639,G,1,2468.45133050295
29639,P,1,71.1260636126641
29640,G,1,1043.17906031108
29641,G,1,2317.34385883243
29642,G,1,2035.9671476187
29643,G,1,3875.05858919399
29644,G,1,8278.46483505002
29645,G,1,1511.62258440778
29646,G,1,1934.4787828214
29647,G,1,1746.99514927018
29648,G,1,1500.32145917178
29649,G,1,2130.16184888031
29650,G,1,2974.08100417117
29651,G,1,2918.26379459695
29652,G,1,7522.33722716461
29652,P,1,99.9047276232594
29653,G,1,16283.5722556503
29653,P,1,1091.6304098664
29654,G,1,19215.2147229707
29655,G,1,14435.0151846368
29656,G,1,4720.57222475505
29656,R,1,665.568651332368
29657,G,1,3069.3259306569
29657,R,1,1540.40359278314
29658,G,1,1176.55905890962
29658,R,1,136.830032381233
29659,G,1,2078.34323547464
29659,R,1,2201.11617502895
29660,G,1,2886.41741548197
29660,R,1,3976.8395022197
29661,G,1,3071.54309861926
29662,G,1,3046.87477486969
29663,G,1,2819.00630736094
29664,G,1,3716.0166109923
29665,G,1,1923.7641710818
29666,G,1,1492.24188943124
29667,G,1,2049.06601171702
29668,G,1,3444.97770517121
29668,P,1,1123.23691370681
29669,G,1,4393.17856542021
29669,P,1,2059.91163329069
29669,R,1,3298.70297312601
29670,G,1,8004.85024967291
29670,P,1,2069.79303618887
29670,R,1,1014.02189276494
29671,G,1,3931.11191902709
29671,P,1,1378.73241549912
29672,G,1,11954.2235417173
29673,G,1,8580.10002053389
29673,P,1,912.822758750901
29674,G,1,5757.91813832821
29674,P,1,196.895005442874
29675,G,1,3156.15010735488
29676,G,1,2132.15335018316
29677,G,1,3593.1356581062
29680,G,1,121.158157623384
29681,G,1,1486.759033764
29682,G,1,1092.47433802175
29688,G,1,2379.92864912803
29688,P,1,1022.43623179767
29689,G,1,4100.95386554801
29690,G,1,1523.83749716188
29691,G,1,2332.79924954672
29692,G,1,1859.05220223063
29693,G,1,5426.46441828629
29694,G,1,4544.26211776242
29695,G,1,2689.86026817032
29696,G,1,3256.06328621226
29697,G,1,924.787196285326
29698,G,1,4820.95683118963
29698,T,1,195.956675419772
29699,G,1,3338.27265943213
29700,G,1,4420.9062420722
29701,G,1,5609.52210235866
29702,G,1,5654.5345311957
29703,G,1,6942.9464340312
29703,P,1,472.115848416021
29703,R,1,3953.08062250137
29704,G,1,898.182894337497
29704,R,1,2374.50636358003
29705,G,1,9524.67510397351
29705,P,1,2883.26431583329
29706,G,1,3697.32416624976
29706,P,1,1048.54509975261
29707,G,1,1331.43723170546
29707,P,1,617.516512847021
29708,G,1,1383.91830673617
29709,G,1,1400.95064588579
29710,G,1,1636.42641208966
29711,G,1,1333.51378948315
29713,G,1,2079.4351014437
29714,G,1,275.045292026995
29714,T,1,896.205003517334
29716,G,1,1660.16579469017
29717,G,1,1110.82595690087
29718,G,1,1191.2984934785
29719,G,1,2688.03044859208
29720,G,1,1101.72693271786
29721,G,1,384.297690857165
29721,P,1,194.034504981831
29722,G,1,1823.37592979412
29722,P,1,1234.04644674656
29722,R,1,3975.48314756389
29723,G,1,2912.785855845
29723,R,1,476.667118515725
29724,G,1,5279.00347547253
29725,G,1,5516.24480590264
29726,G,1,5075.39840117091
29726,R,1,1016.63242497426
29727,G,1,11090.0606854975
29727,R,1,1183.99587160798
29728,G,1,14066.641811086
29729,G,1,16683.6810993524
29730,G,1,17380.2091156553
29731,G,1,17580.8977358294
29732,G,1,16150.1751933524
29733,G,1,15162.3891421801
29734,G,1,8212.12349539722
29735,G,1,3203.95979274937
29735,R,1,664.376989804426
29736,G,1,4336.20965891596
29736,R,1,1633.93240269436
29737,G,1,2744.26984201175
29738,G,1,5283.33758841834
29739,G,1,6531.19128886887
29740,G,1,6494.49332022118
29741,G,1,4465.03018992778
29742,G,1,2796.30472528655
29743,G,1,5531.61835664034
29744,G,1,10149.973308184
29744,P,1,1099.23874682839
29745,G,1,9857.46523657779
29746,G,1,7173.74579463402
29746,P,1,437.125797386722
29747,G,1,6729.24815848951
29747,P,1,324.528751389494
29748,G,1,2768.31765384784
29749,G,1,1940.20343886872
29750,G,1,3407.88723002802
29751,G,1,162.218857030312
29752,G,1,1125.04025973718
29756,G,1,3008.26663161649
29757,G,1,12026.6984193557
29758,G,1,18322.1230097437
29759,G,1,8151.73607886142
29759,R,1,3091.53692102073
29760,G,1,2683.3037828789
29761,G,1,1683.74255291395
29762,G,1,1501.56566340838
29762,R,1,2228.14306952956
29763,G,1,2115.58725888327
29764,G,1,2312.59580350034
29765,G,1,1783.11341121363
29766,G,1,935.695121103025
29766,P,1,1074.07825645197
29767,G,1,319.930765006083
29767,T,1,10.8806335311873
29768,G,1,1109.17558096089
29769,G,1,1597.70631320559
29770,G,1,455.325551148083
29771,G,1,1182.78939724794
29773,G,1,2185.34891780724
29773,P,1,1012.09965955445
29774,G,1,2286.32234853772
29775,G,1,957.709717260035
29776,G,1,1031.20427425032
29777,G,1,245.700509042255
29779,G,1,1016.07628038733
29779,P,1,248.267379862075
29780,G,1,1932.38054890696
29780,P,1,2173.96553547472
29781,G,1,1543.47874461841
29782,G,1,7229.99539869356
29782,P,1,981.833071590999
29783,G,1,1777.79275039432
29783,P,1,101.26863993051
29785,G,1,1563.69995262366
29786,G,1,1936.02669070724
29788,G,1,923.9428522783
29789,G,1,2598.73585859154
29789,P,1,1037.40618745936
29790,G,1,4767.42505367689
29791,G,1,2064.30373694016
29792,G,1,1921.8925071607
29794,G,1,2637.10861896388
29795,G,1,1535.12807572947
29796,G,1,1933.38126665068
29797,G,1,1161.00753118428
29797,P,1,1017.01521511186
29798,G,1,1242.76006034089
29799,G,1,222.288423801502
29800,G,1,1838.17397130091
29801,G,1,1398.29316357887
29802,G,1,321.882169321658
29803,G,1,11742.1829955725
29804,G,1,17197.9949476603
29805,G,1,9099.10117226504
29806,G,1,3819.58480465555
29807,G,1,3877.80274731581
29807,R,1,2871.68301331962
29808,G,1,2418.09145990837
29808,R,1,1474.43155939507
29809,G,1,1636.05356841045
29810,G,1,2307.01208790351
29810,P,1,316.951206975844
29811,G,1,3572.54294335413
29811,P,1,786.928735128938
29812,G,1,2434.51585093186
29813,G,1,1618.17989153502
29814,G,1,2043.2892862143
29816,G,1,5824.57901062711
29817,G,1,1402.52767772618
29818,G,1,227.762747054801
29818,R,1,102.290806023562
29819,G,1,1645.44771515273
29819,R,1,2234.62869960018
29820,G,1,673.885463591504
29820,P,1,2034.91669068236
29820,R,1,3912.44330816323
29821,G,1,2186.79535578803
29821,P,1,164.804407495799
29822,G,1,814.677854687834
29823,G,1,2726.07594582258
29824,G,1,2270.018944543
29825,G,1,4884.99374678318
29826,G,1,2474.06779870215
29827,G,1,1064.21070646487
29828,G,1,1008.90484958079
29829,G,1,1075.72785996144
29830,G,1,1694.6809600387
29831,G,1,3294.14366086626
29832,G,1,3873.00382586166
29833,G,1,1093.51167166489
29834,G,1,695.729990554962
29834,R,1,2017.12192108477
29835,G,1,2409.86232448667
29835,P,1,611.325710637837
29836,G,1,2863.83416375063
29836,P,1,2533.92244092382
29837,G,1,2455.3669851624
29837,P,1,101.112356746969
29838,G,1,3412.59933095199
29839,G,1,9670.92927510685
29840,G,1,5500.38980930738
29841,G,1,3432.86614293854
29842,G,1,6559.32442991313
29842,P,1,1062.7475232693
29843,G,1,6065.91178500886
29843,P,1,51.8021293991695
29844,G,1,3035.31768699268
29844,P,1,2417.33354973275
29845,G,1,3430.85774213694
29845,P,1,3155.74600640399
29846,G,1,2676.60954924443
29846,P,1,2176.52642899286
29847,G,1,2842.60719849412
29847,P,1,2064.40792776066
29848,G,1,2126.82050068013
29848,P,1,460.621222910005
29849,G,1,1546.55800037825
29850,G,1,7482.46876133868
29851,G,1,2656.66461929141
29851,P,1,380.707075775854
29852,G,1,2436.43601738882
29852,P,1,1082.79706637023
29853,G,1,16598.5501660792
29854,G,1,14376.7732895565
29855,G,1,4815.6392373326
29856,G,1,2110.54837538143
29856,T,1,120.880170861718
29857,G,1,190.215749859299
29858,G,1,2371.84626627202
29859,G,1,1144.4125826195
29860,G,1,625.322674400752
29860,P,1,1189.10160951101
29861,G,1,1442.84618103648
29861,P,1,988.145582138585
29862,G,1,4251.10739302455
29883,G,1,9328.52198856028
29884,G,1,5059.43523503563
29884,P,1,1312.23338338485
29885,G,1,3798.53598899112
29886,G,1,3678.00405328714
29887,G,1,2251.36598058073
29888,G,1,3185.43565433945
29889,G,1,5246.723414897
29889,P,1,340.997607844432
29890,G,1,17957.4194087743
29891,G,1,4945.12866769143
29891,P,1,508.414057043929
29892,G,1,4483.51936753278
29893,G,1,3117.71944198758
29894,G,1,6515.47333928194
29895,G,1,1199.30379547636
29895,P,1,2289.72455990933
29896,P,1,70.5076914806614
29896,R,1,2308.33315646644
29897,G,1,2777.64358543006
29898,G,1,2695.95475578358
29899,G,1,2332.0138491255
29900,G,1,5939.49953126039
29901,G,1,6386.76801375272
29902,G,1,3767.72731195114
29903,G,1,2708.88344568769
29904,G,1,2791.58972497102
29905,G,1,1382.62039482195
29906,G,1,1006.80103593767
29907,G,1,1557.77396605065
29909,G,1,2547.70746551148
29910,G,1,2511.13085403856
29911,G,1,2800.94562099822
29911,R,1,3.00462606288128
29912,G,1,8360.84699974485
29912,P,1,1701.31482694577
29912,R,1,4077.19986405818
29913,G,1,13880.1674549126
29913,R,1,2013.47661997944
29914,G,1,8379.04993372582
29914,R,1,2087.61071891902
29915,G,1,3740.27517210668
29915,R,1,3373.45956920116
29916,G,1,1789.05465827689
29916,R,1,491.15794834708
29917,G,1,5423.47852397555
29917,R,1,1888.23828242039
29918,G,1,5864.41516866002
29919,G,1,3440.60423240826
29920,G,1,6909.14362259053
29921,G,1,3848.16844528763
29922,G,1,3705.04563825629
29923,G,1,922.181229765797
29924,G,1,868.694922099806
29925,G,1,4579.2938011484
29925,P,1,1027.01522362519
29926,G,1,3181.40563395287
29926,P,1,1097.52959705654
29927,G,1,6343.81761575014
29927,P,1,95.5847063668986
29928,G,1,3516.55953362679
29929,G,1,3476.27468983248
29929,R,1,2628.09858521472
29930,G,1,3538.66171372441
29931,G,1,2378.26536122258
29932,G,1,3274.84224792228
29933,G,1,3260.9419202043
29933,P,1,1063.40672445786
29934,G,1,3715.66658647817
29935,G,1,2911.93376259556
29936,G,1,1832.06716048163
29947,G,1,1774.25190729894
29947,P,1,111.459033915653
29948,G,1,1127.69093862638
29948,P,1,1264.06553706945
29949,G,1,1652.02160368061
29949,P,1,648.270000555075
29950,G,1,3933.30854852153
29951,G,1,190.393935157161
29952,G,1,568.635865300826
29953,G,1,8311.69874369026
29954,G,1,4628.70577829804
29955,G,1,2936.57691885793
29956,G,1,1930.627171472
29957,G,1,4530.60739364918
29957,T,1,38.351085666054
29958,G,1,3416.54918374558
29959,G,1,18659.2497327114
29960,G,1,18785.2313258315
29961,G,1,7109.45153848295
29961,R,1,735.294145738859
29962,G,1,4064.90683281312
29962,P,1,124.215241078695
29962,R,1,2813.59207571424
29963,G,1,1723.0829270839
29963,P,1,1330.46927326353
29963,T,1,627.125268354217
29964,G,1,1936.87540147363
29964,P,1,205.874143044067
29964,T,1,973.869615160952
29965,G,1,1703.70751196642
29965,P,1,4626.81210133514
29966,G,1,3292.13596916336
29966,P,1,822.602033286096
29967,G,1,929.115392693635
29968,G,1,2858.42773983894
29969,G,1,1774.01488303997
29972,G,1,532.786257500514
29973,G,1,2054.10226723215
29973,T,1,426.790405573739
29974,G,1,474.409107041717
29975,G,1,2161.96410538349
29977,G,1,618.52243594766
29978,G,1,3942.12508089731
29979,G,1,547.98416406709
29979,P,1,572.224308957189
29980,G,1,521.770667602984
29980,P,1,1116.08150115627
29981,G,1,1765.5392799824
29982,G,1,4195.24297509598
29982,R,1,2323.6892079527
29983,G,1,5270.29334458719
29983,R,1,643.281831499003
29984,G,1,2982.96529931726
29985,G,1,2642.53083691785
29986,G,1,9103.29604763948
29986,R,1,3360.26486409728
29987,G,1,21466.9068066048
29988,G,1,16559.1057498732
29989,G,1,20947.7758225513
29989,P,1,19.398959805294
29990,G,1,21222.2463779338
29991,G,1,4551.73745157182
29991,P,1,62.1369757914859
29991,R,1,1124.56865011912
29992,G,1,4720.1081741846
29992,R,1,2099.46643918673
29993,G,1,3162.36206788213
29993,R,1,3428.41373478197
29994,G,1,2704.96846625153
29994,R,1,2177.39195341285
29995,G,1,3637.41446891959
29995,R,1,383.076543247021
29996,G,1,1310.98765530906
29996,R,1,2101.32699417797
29997,G,1,1652.14723711775
29997,R,1,2017.63227017824
29998,G,1,4445.43476915153
29998,P,1,758.400686646723
29998,R,1,3895.27684889538
29999,G,1,2511.98191171953
29999,R,1,2008.50435494134
30000,G,1,3419.45230459724
30000,R,1,2012.63918293815
30001,G,1,3269.18026411296
30001,R,1,2003.29369065465
30002,G,1,6083.18963383078
30002,R,1,2849.29269675682
30003,G,1,4009.85289814509
30003,P,1,624.652630441528
30003,R,1,3514.25091235398
30004,G,1,4172.33796426809
30004,R,1,1771.3788399768
30005,G,1,4064.39456117564
30006,G,1,4665.71642170666
30006,P,1,1208.24895870999
30007,G,1,2932.6805317257
30007,P,1,205.056363722929
30008,G,1,5020.19922680742
30008,R,1,1598.83003750738
30009,G,1,5432.15529683412
30009,R,1,3614.06225839654
30010,G,1,524.287606927319
30010,R,1,2317.18826218874
30011,G,1,2078.8905816725
30011,R,1,4486.57766006955
30012,G,1,1376.03966414067
30012,R,1,2491.42491194219
30013,G,1,2159.31125482006
30013,R,1,2009.39866415406
30014,G,1,1099.62661138232
30014,R,1,878.116214575769
30015,G,1,2367.83570479182
30016,G,1,2141.01786740217
30017,G,1,9815.76276104064
30018,G,1,9656.83333140359
30018,R,1,40.7750063912195
30018,T,1,375.155853717444
30019,G,1,2322.42364087661
30019,R,1,4330.37204506435
30020,G,1,448.216090481761
30020,R,1,2671.82807014192
30021,G,1,1064.15398949864
30021,R,1,1127.43931079333
30022,G,1,2983.15329775992
30023,G,1,3537.90568121205
30024,G,1,2067.14567841157
30025,G,1,3826.82224129686
30025,P,1,1019.29150935008
30026,G,1,1433.25096319121
30026,T,1,139.887728136767
30029,G,1,1270.11866821866
30030,G,1,1362.95810160775
30031,G,1,1970.93655181806
30032,G,1,1456.91592369223
30032,P,1,1271.97012332555
30033,G,1,2172.18744733728
30033,P,1,536.227360715102
30034,G,1,2158.67573547363
30035,G,1,1770.32544453639
30036,G,1,1356.59613479147
30037,G,1,30.9204949569257
30037,P,1,1008.06192996265
30038,G,1,1900.81245635538
30038,P,1,2375.82551454437
30039,G,1,2042.25648962148
30040,G,1,3331.60174440646
30041,G,1,1503.42723621734
30041,P,1,1025.7459721491
30044,G,1,131.927816490306
30045,G,1,1068.22218080504
30047,G,1,1861.40826617979
30048,P,1,95.9102507772953
30049,G,1,3122.56583274484
30049,P,1,1005.40939599875
30050,G,1,3552.27722419351
30051,G,1,99.0947873532824
30052,G,1,1971.07745740764
30053,G,1,1691.85255909974
30054,G,1,1060.99281361966
30055,G,1,1836.2132325735
30056,G,1,1496.41997736979
30056,P,1,1172.51322638567
30057,G,1,2087.54897140051
30058,G,1,2546.18205095272
30060,G,1,2492.61693738128
30061,G,1,3298.26124533636
30062,G,1,2199.67635284838
30062,R,1,1509.74708240738
30063,G,1,10934.2310906615
30063,P,1,169.57512610071
30063,R,1,3235.49208962551
30064,G,1,2648.81486950098
30064,P,1,689.707811103801
30064,R,1,2339.78973438651
30065,G,1,2419.633159541
30065,R,1,2306.1288051476
30066,G,1,2960.46085436875
30066,R,1,184.50418901031
30067,G,1,637.202920608937
30068,G,1,1172.45766719538
30069,G,1,607.709896386514
30070,G,1,1136.61566859603
30070,P,1,1032.04540459519
30071,G,1,1867.40636863379
30072,G,1,1646.84751832133
30073,G,1,3280.35536108272
30074,G,1,2017.85126644618
30075,G,1,2630.84845034137
30076,G,1,238.60297329904
30077,G,1,2411.11800193729
30078,G,1,2761.51903401608
30078,P,1,103.286972412201
30079,G,1,2653.61435940383
30079,P,1,1983.09952260317
30079,R,1,295.871077250863
30080,G,1,1281.55326973378
30080,R,1,5727.71358293734
30081,G,1,3161.26534861001
30081,R,1,1028.47031087229
30082,G,1,1283.38992310606
30083,G,1,637.237024254081
30084,G,1,3059.40006406113
30085,G,1,198.273398513215
30086,G,1,1010.65795416626
30087,G,1,1327.29319270529
30088,G,1,2235.42229515398
30089,G,1,1018.24507676775
30090,G,1,1733.20600760539
30091,G,1,2018.16629282148
30092,G,1,2426.20713461037
30092,P,1,21.6975533349742
30093,G,1,2811.4162554902
30093,P,1,1939.92512549206
30093,R,1,4046.62112521441
30093,T,1,17.3916122048912
30094,G,1,3648.00767801176
30094,P,1,1751.33759446223
30095,G,1,2318.80336316308
30096,G,1,3084.98327213828
30097,G,1,2059.1692953963
30098,G,1,1239.00554456421
30099,G,1,887.050526307674
30100,G,1,1615.13256705094
30101,G,1,2424.2970137818
30101,P,1,623.414875257401
30102,G,1,525.52534015354
30102,P,1,403.906911410552
30103,G,1,2036.83082873973
30104,G,1,4485.31213931912
30104,T,1,96.0338408586115
30105,G,1,6648.3080858982
30105,T,1,74.9729607866438
30106,G,1,3054.56838133462
30107,G,1,2625.51727554111
30107,P,1,2153.94925503101
30108,G,1,4617.02340819762
30108,P,1,2570.87640096316
30109,G,1,6400.85251591033
30109,P,1,2002.59216287234
30110,G,1,3171.99933519978
30110,P,1,1621.36187829887
30111,G,1,2104.56707317888
30111,P,1,2257.46306927116
30112,G,1,2558.20104658556
30112,P,1,1936.87935621617
30113,G,1,5449.07778965976
30113,P,1,1014.3484012007
30114,G,1,1945.35858321527
30114,P,1,808.636337941321
30115,G,1,3051.80229866606
30116,G,1,2164.67116222753
30118,G,1,314.249186680443
30119,G,1,1291.16044827069
30119,P,1,1641.05816849549
30120,G,1,1945.82341294582
30120,P,1,847.772154855449
30121,G,1,1054.61469919118
30142,G,1,2189.61264541452
30143,G,1,3950.21978531266
30143,P,1,7.24815855102236
30144,G,1,4767.41678981441
30144,P,1,1304.52863483393
30145,G,1,5180.1833304082
30146,G,1,3302.17550190556
30147,G,1,2764.89505101763
30148,G,1,2079.13749667261
30149,G,1,5778.0637330373
30150,G,1,2276.29696853984
30150,P,1,478.860068126762
30151,G,1,3524.110365733
30151,P,1,1132.23280746919
30152,G,1,2012.40892090155
30152,P,1,2073.98240480949
30153,G,1,2457.88129498824
30153,P,1,1130.84332026663
30154,G,1,3842.1527145558
30154,P,1,2.18148825955907
30155,G,1,3300.13124220533
30155,R,1,1973.09853905037
30156,G,1,4311.56152150198
30156,R,1,69.2157887646865
30157,G,1,3016.50375685934
30158,G,1,3476.93526901289
30159,G,1,3530.19942472741
30160,G,1,1818.87353600139
30161,G,1,4190.38019618391
30162,G,1,4006.61889681448
30163,G,1,4353.15793558499
30164,G,1,1733.76242292676
30165,G,1,3212.46437534999
30166,G,1,1382.60990348394
30167,G,1,590.261462028998
30168,G,1,1835.76450652789
30169,G,1,1600.5914947488
30169,R,1,142.14768812044
30170,G,1,1477.43267989193
30170,R,1,3152.55503944877
30171,G,1,5446.4084106543
30171,P,1,984.746742908093
30171,R,1,41.9397881949639
30172,G,1,9021.3836217432
30172,P,1,257.216475606208
30173,G,1,3122.75065987938
30175,G,1,1148.36676275399
30176,G,1,3104.80066035633
30177,G,1,2818.6516790196
30178,G,1,3485.66464316473
30179,G,1,5983.68504484857
30180,G,1,3623.1377750287
30181,G,1,1277.02061925948
30182,G,1,1497.51430480718
30183,G,1,2214.50786905591
30183,P,1,1151.3057981147
30184,G,1,10133.0191850336
30184,P,1,280.056966065806
30185,G,1,1446.37904137075
30186,G,1,3151.71857549938
30187,G,1,4079.13926932562
30188,G,1,3633.70188004735
30188,R,1,2039.92300736015
30189,G,1,3806.28391617022
30190,G,1,2877.89490296484
30191,G,1,514.272477332979
30192,G,1,3949.98487214315
30192,P,1,1058.85852919947
30193,G,1,4408.58447841067
30194,G,1,3100.20177191421
30195,G,1,232.756727236291
30202,G,1,254.944140608693
30203,G,1,1338.93117023107
30204,G,1,306.694108402219
30204,P,1,664.707441942796
30205,G,1,1392.02194274762
30205,P,1,1207.5023761805
30206,G,1,135.59410378549
30206,P,1,218.27805059929
30207,G,1,404.494224570179
30208,G,1,2855.39865594541
30209,G,1,2859.22572620526
30210,G,1,2299.23597859563
30211,G,1,4.92865038106704
30212,G,1,4792.39961485681
30213,G,1,5661.16709737732
30214,G,1,17565.0606774975
30215,G,1,18087.9203655837
30216,G,1,6563.15815540148
30216,P,1,1361.82038586911
30216,R,1,4024.19452455728
30217,G,1,1700.35231793001
30218,G,1,3351.27758118829
30219,G,1,3336.11172777743
30219,P,1,1094.17855381991
30219,T,1,790.246803345838
30220,G,1,3001.80294748926
30220,P,1,2012.68723080292
30221,G,1,12986.5543974018
30222,G,1,3897.79170614395
30223,G,1,1699.98916536795
30224,G,1,1610.1659475445
30225,G,1,1309.52722047508
30226,G,1,1093.92509184938
30227,G,1,1883.56995089118
30228,G,1,907.302223685855
30229,G,1,2413.81974755468
30230,G,1,847.586707278119
30231,G,1,1076.15743274144
30232,G,1,3203.66284424736
30233,G,1,7555.1149539426
30233,P,1,1302.98086842579
30234,G,1,6529.08498445623
30234,P,1,1148.58606256007
30235,P,1,211.866402590044
30236,G,1,572.439754742118
30237,G,1,3574.42059148934
30238,G,1,4941.69165007507
30238,R,1,1725.99312615267
30239,G,1,1744.32739973496
30239,R,1,5141.10280422709
30240,G,1,3680.10994615412
30240,R,1,2742.03071725388
30241,G,1,2528.35752318807
30241,R,1,10522.0314256012
30242,G,1,4836.56848260898
30242,R,1,7018.79149881087
30243,G,1,2557.66366256931
30243,P,1,1548.48700346914
30243,R,1,3454.48323194155
30244,G,1,5853.40868636541
30244,P,1,783.624672717553
30244,R,1,3551.39039083578
30245,G,1,3730.82092409112
30245,R,1,2081.3737223661
30246,G,1,4319.52574676507
30246,P,1,1122.07309265581
30246,R,1,974.416716405642
30247,G,1,4703.15687084124
30248,G,1,1540.83209310641
30249,G,1,3010.5254015894
30250,G,1,1946.82199355453
30251,G,1,1285.20457456237
30252,G,1,1301.2065701213
30253,G,1,265.193400565379
30253,P,1,1108.07912370352
30254,G,1,1234.73455038052
30255,G,1,3805.33603831222
30256,G,1,2859.07439201877
